Title,Reference Disc,Standout Disc,Native 4k,Dolby Vision,HDR10+,Imax Enhanced,60 FPS,Dolby Atmos,DTS:X,Release Date,Studio,Review,Buy US,Buy UK
"Scream 2-Movie Collection",false,false,true,true,false,false,false,false,false,4/5/22,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09PMBKTGH/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B09P5J3C89/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Scream 2: Limited Edition (Steelbook)",false,false,true,true,false,false,false,false,false,10/4/22,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0B5PZBSDC/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0BB7NR7XH/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Scream 3",false,false,true,true,false,false,false,false,false,10/3/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CC9K9YYC/camerontec014-20";"www.amazon.com"),
"Scream 3: Limited Edition (Steelbook)",false,false,true,true,false,false,false,false,false,10/3/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CC9KHRB6/camerontec014-20";"www.amazon.com"),
"Scream VI (Steelbook)",false,false,true,true,false,false,false,false,false,7/11/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BW3418DF/camerontec014-20";"www.amazon.com"),
"Scream VI + Scream (2022)",false,false,true,true,false,false,false,false,false,7/11/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0C3J7XGWR/camerontec014-20";"www.amazon.com"),
"Scream VI",false,false,true,true,false,false,false,false,false,7/11/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BW2GFR93/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0BW95VX2S/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Scream",false,true,true,true,false,false,false,false,false,10/19/21,Paramount Pictures Home Entertainment (also CBS Studios),=HYPERLINK("https://thedigitalbits.com/item/scream-paramount-2021-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B097C6HP2X/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B097C6HP2X/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Scream: The Original Trilogy",false,false,true,true,false,false,false,false,false,10/3/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CC9L993R/camerontec014-20";"www.amazon.com"),
"Scrooged (1998)",false,false,true,true,false,false,false,false,false,11/7/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CFVM41MC/camerontec014-20";"www.amazon.com"),
"Se7en",false,false,true,false,false,false,false,false,false,TBA,Warner Bros. Home Entertainment,,,
"Sea of Love (1989)",false,false,true,true,false,false,false,false,false,"",Kino Lorber Studio Classics,,,
"Secret Life of Pets 2, The",false,false,false,true,true,false,false,true,false,8/27/19,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07RTGB9VS/camerontec014-20";"www.amazon.com"),
"Secret Life of Pets, The",false,true,false,false,false,false,false,true,false,12/6/16,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/Secret-Life-Pets-UHD-Blu-ray/dp/B01MYWX4QL?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2y9tUXW";"amzn.to")
"Seed of Chucky (2004)",false,false,true,false,false,false,false,false,false,7/25/23,Shout!/Scream Factory,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0C413ZWJH/camerontec014-20";"www.amazon.com"),
"Sense and Sensibility (only available in Columbia Classics 4K: Vol. 2)",false,false,true,false,false,false,false,true,false,10/12/21,Sony Pictures Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B096WV4447/thedigitalbit-20";"www.amazon.com"),
"Serenity",false,false,false,false,false,false,false,false,true,10/17/17,Universal Studios Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/serenity-uhd-bd";"Review"),=HYPERLINK("https://www.amazon.com/Serenity-Blu-ray-Nathan-Fillion/dp/B074PZZLQD?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2vZKjh9";"amzn.to")
"Serpico (1973)",false,false,true,true,false,false,false,false,false,4/18/23,Kino Lorber Studio Classics,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BVSLRH56/thedigitalbit-20";"www.amazon.com"),
"Serpico (1973)",false,false,true,true,false,false,false,true,false,11/19/20,StudioCanal (UK/Germany/France),,,=HYPERLINK("http://www.amazon.co.uk/dp/B08YMC82Z3/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Seven Samurai (1954)",false,false,true,false,false,false,false,false,false,6/21/23,Toho Studios (Japan) (these titles have no English subtitles),,,
"Seven Worlds, One Planet",false,false,true,false,false,false,false,false,false,3/3/2020,BBC Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07ZWCNY1N/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B07W4D6TRZ/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Seventh Seal, The (1957)",false,true,true,false,false,false,false,false,false,4/18/23,The Criterion Collection,=HYPERLINK("https://thedigitalbits.com/item/seventh-seal-criterion-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BSK73PVW/thedigitalbit-20";"www.amazon.com"),
"Seventh Seal, The",true,false,true,false,false,false,false,false,false,10/18/21,The British Film Institute (BFI – UK only),=HYPERLINK("https://thedigitalbits.com/item/seventh-seal-bfi-2021-uhd";"Review"),,=HYPERLINK("http://www.amazon.co.uk/dp/B09BT5TVVM/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Sex World (1977): Limited Edition (Adult Title)",false,false,true,false,false,false,false,false,false,2/12/21,Vinegar Syndrome,=HYPERLINK("https://thedigitalbits.com/item/sex-world-4k-2021-uhd";"Review"),=HYPERLINK("https://vinegarsyndrome.com/collections/frontpage/products/sexworld-peekarama-uhd";"vinegarsyndrome.com"),
"Shadow in the Cloud",false,false,true,true,true,false,false,false,false,4/30/20,Capelight Pictures (Germany),,,
"Shadow of a Doubt (1943)",false,false,true,false,false,false,false,false,false,5/10/22,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09VLFDPBD/camerontec014-20";"www.amazon.com"),
"Shaft (1971)",false,false,true,true,false,false,false,false,false,6/21/22,The Criterion Collection,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09VVYNZVQ/thedigitalbit-20";"www.amazon.com"),
"Shaft (2019)",false,false,false,false,false,false,false,false,false,9/24/19,Warner Bros. Home Entertainment,,,=HYPERLINK("http://www.amazon.co.uk/dp/B088T7VJ5T/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Shallows, The",false,true,false,false,false,false,false,true,false,9/27/16,Sony Pictures Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/shallows-uhd-bd";"Review"),=HYPERLINK("https://www.amazon.com/Shallows-Blu-ray-Blake-Lively/dp/B01HH7KD00?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2y9ylSz";"amzn.to")
"Shang-Chi and the Legend of the Ten Rings",false,true,false,false,false,false,false,true,false,11/30/21,Walt Disney Studios Home Entertainment (also Fox see above),=HYPERLINK("https://thedigitalbits.com/item/shang-chi-ten-rings-2021-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09KHCR272/thedigitalbit-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B09FMFS8SV/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Shape of Water, The",false,true,false,false,false,false,false,false,false,3/13/18,20th Century Studios Home Entertainment (ex Fox now Walt Disney previously MGM),=HYPERLINK("https://thedigitalbits.com/item/shape-of-water-the-uhd-bd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B078X941QX/camerontec014-20";"www.amazon.com"),
"Shaun of the Dead",false,false,false,false,true,false,false,false,true,11/5/19,Universal Studios Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/shaun-of-the-dead-2019-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07XFH5QHR/camerontec014-20";"www.amazon.com"),
"Shawshank Redemption, The",false,false,true,false,false,false,false,false,false,9/4/23,Vice Press/The Film Vault (UK),,,=HYPERLINK("http://www.amazon.co.uk/dp/B0C5RYVCHT/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Shawshank Redemption, The",true,false,true,false,false,false,false,false,false,"",Warner Bros. Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/shawshank-redemption-wb-4k-uhd-2021";"Review"),=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B099WQYXLD/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B099PBRYZD/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Shazam! Fury of the Gods",false,false,false,false,false,false,false,false,false,5/23/23,Warner Bros. Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BXTS98ZP/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0BGY888TP/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Shazam!",false,false,false,true,false,false,false,true,false,7/16/19,Warner Bros. Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07MLB1D5W/camerontec014-20";"www.amazon.com"),
"Sherlock Holmes (2009)",false,false,false,false,false,false,false,false,false,9/1/20,Warner Bros. Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/sherlock-holmes-2009-4k-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B084WT7FWW/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B084WT7FWW/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Sherlock Holmes: A Game of Shadows",false,false,false,false,false,false,false,false,false,9/1/20,Warner Bros. Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B084WPJW9M/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B084WPJW9M/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Sherlock: Season One",false,false,true,false,false,false,false,false,false,11/6/18,BBC Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07FKXB62C/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B07J4ZF4XX/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Shining, The",false,true,true,true,true,false,false,false,false,10/1/19,Warner Bros. Home Entertainment,=HYPERLINK("https://thedigitalbits.com/shining-uhd-bd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07RP4T8KZ/camerontec014-20";"www.amazon.com"),
"Shiver of the Vampires, The: Limited Edition (1971)",false,false,true,true,false,false,false,false,false,4/25/23,Powerhouse Films/Indicator (UK),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BT8M86F6/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B0BT8316G1/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Shooter (2007) (Amaray case)",false,false,true,true,false,false,false,false,false,5/16/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BTPZ8CPM/camerontec014-20";"www.amazon.com"),
"Shooter (Steelbook)",false,false,true,false,false,false,false,false,false,3/15/2022,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09NKWMZPH/camerontec014-20";"www.amazon.com"),
"Showgirls (1995) (wide release)",false,true,true,false,false,false,false,false,false,8/29/23,Vinegar Syndrome,=HYPERLINK("https://thedigitalbits.com/item/showgirls-vinsyn-2023-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0C79FDPZ7/camerontec014-20";"www.amazon.com"),
"Showgirls (1995)",false,true,true,false,false,false,false,false,false,5/26/23,Vinegar Syndrome,,=HYPERLINK("https://vinegarsyndrome.com/collections/frontpage/products/showgirls";"vinegarsyndrome.com"),
"Showgirls/You Don't Nomi: 3-Disc Limited Collector's Edition",false,false,true,false,false,false,false,false,false,10/30/20,Capelight Pictures (Germany),,,
"Shrek 2",false,false,true,false,false,false,false,false,true,11/22/22,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BFXMDLBF/camerontec014-20";"www.amazon.com"),
"Shrek the Third (2007)",false,false,true,false,false,false,false,false,true,9/12/23,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0CC6B6HKB/camerontec014-20";"www.amazon.com"),
"Shrek: 20th Anniversary Edition",false,false,true,false,false,false,false,false,true,5/11/21,Universal Studios Home Entertainment,=HYPERLINK("https://thedigitalbits.com/item/shrek-20th-4k-2021-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B08Y49YYQ7/camerontec014-20";"www.amazon.com"),
"Shutter Island (Steelbook)",false,false,true,true,false,false,false,false,false,2/11/20,Paramount Pictures Home Entertainment (also CBS Studios),=HYPERLINK("https://thedigitalbits.com/item/shutter-island-10th-steelbook-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B081WQS8SN/camerontec014-20";"www.amazon.com"),
"Shutter Island (non-Steelbook)",false,false,true,true,false,false,false,false,false,10/6/20,Paramount Pictures Home Entertainment (also CBS Studios),=HYPERLINK("https://thedigitalbits.com/item/shutter-island-10th-steelbook-uhd";"Review"),,
"Sicario",true,false,true,false,false,false,false,true,false,3/1/16,Lionsgate,=HYPERLINK("https://thedigitalbits.com/item/sicario-uhd";"Review"),=HYPERLINK("https://www.amazon.com/Sicario-4K-Ultra-Blu-ray-Digital/dp/B01AI2HODA?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2x6w7nP";"amzn.to")
"Sicario: Day of the Soldado",false,false,false,true,false,false,false,true,false,10/2/18,Sony Pictures Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07DXRW8QQ/camerontec014-20";"www.amazon.com"),
"Sidekicks (1992) (wide release)",false,false,true,false,false,false,false,false,false,3/28/23,Vinegar Syndrome,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BTR3RYVX/camerontec014-20";"www.amazon.com"),
"Sidekicks (1992)",false,false,true,false,false,false,false,false,false,2/28/23,Vinegar Syndrome,,=HYPERLINK("https://vinegarsyndrome.com/collections/frontpage/products/sidekicks";"vinegarsyndrome.com"),
"Silence of the Lambs, The (1991)",false,true,true,true,false,false,false,false,false,10/19/21,Kino Lorber Studio Classics,=HYPERLINK("https://thedigitalbits.com/item/silence-of-the-lambs-klsc-2021-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09B2FVTDX/camerontec014-20";"www.amazon.com"),
"Silent Running (1972) (Steelbook)",false,true,true,true,false,false,false,false,false,12/13/22,Arrow Video,,,=HYPERLINK("http://www.amazon.co.uk/dp/B08R5S3CS1/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Silent Running (1972)",false,true,true,true,false,false,false,false,false,12/13/22,Arrow Video,=HYPERLINK("https://thedigitalbits.com/item/silent-running-arrow-2022-uhd";"Review"),=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BGQQCW8R/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B08R5S3CS1/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Silver Bullet: Collector's Edition",false,false,true,false,false,false,false,true,false,11/21/23,Shout!/Scream Factory,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0CH3XVR4R/camerontec014-20";"www.amazon.com"),
"Sing 2",false,false,false,true,false,false,false,true,false,3/29/22,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B09NWZSZSF/camerontec014-20";"www.amazon.com"),
"Sing",false,true,false,false,false,false,false,true,false,3/21/17,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/Sing-Blu-ray-Matthew-McConaughey/dp/B01LTI0P2E?tag=camerontec014-20";"www.amazon.com"),=HYPERLINK("http://amzn.to/2fvjA5R";"amzn.to")
"Singin' in the Rain (70th anniversary on 4/11)",false,false,true,false,false,false,false,false,false,4/26/22,Warner Bros. Home Entertainment,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B09TPV6LLD/camerontec014-20";"www.amazon.com"),=HYPERLINK("http://www.amazon.co.uk/dp/B09TBYFPV8/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Sisters Brothers, The (UK only)",false,false,true,true,false,false,false,false,false,2/27/23,Arrow Video,,,=HYPERLINK("http://www.amazon.co.uk/dp/B0BNC1JSCT/ref=nosim?tag=thedigbit-21";"www.amazon.co.uk")
"Sisu",false,false,true,true,false,false,false,true,false,7/11/23,Lionsgate,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0C29D5Z4V/camerontec014-20";"www.amazon.com"),
"Six-String Samurai (1998)",false,false,true,false,false,false,false,false,false,6/1/21,Vinegar Syndrome,,=HYPERLINK("https://vinegarsyndrome.com/collections/frontpage/products/six-string-samurai-vsu";"vinegarsyndrome.com"),
"Skyfall",false,false,true,true,false,false,false,false,false,2/25/20,20th Century Studios Home Entertainment (ex Fox now Walt Disney previously MGM),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0833VRXW3/camerontec014-20";"www.amazon.com"),
"Skyline (2010)",false,false,true,false,false,false,false,false,false,5/2/23,Shout!/Scream Factory,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0BWPLP5KS/camerontec014-20";"www.amazon.com"),
"Skyscraper",false,false,false,true,false,false,false,true,false,10/9/18,Universal Studios Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07F576MSM/camerontec014-20";"www.amazon.com"),
"Slumber Party Massacre, The (1982)/Slumber Party Massacre II (1987)",false,false,true,false,false,false,false,false,false,2/21/23,Shout!/Scream Factory,,=HYPERLINK("http://www.amazon.com/exec/obidos/ASIN/B0BN72DS3Z/camerontec014-20";"www.amazon.com"),
"Smallfoot",false,false,false,false,false,false,false,false,false,12/11/18,Warner Bros. Home Entertainment,,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B07GW2R7C8/camerontec014-20";"www.amazon.com"),
"Smile (Steelbook)",false,false,true,true,false,false,false,true,false,9/12/23,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0C8TXTLDK/camerontec014-20";"www.amazon.com"),
"Smile",false,false,true,true,false,false,false,true,false,12/13/22,Paramount Pictures Home Entertainment (also CBS Studios),,=HYPERLINK("https://www.amazon.com/exec/obidos/ASIN/B0BFDWCWLG/camerontec014-20";"www.amazon.com"),
